road,km,lat,lng
TOFU,48.325,0.70979,128.014187
TOFU,48.35,0.71001,128.014155
TOFU,48.375,0.710188,128.014017
TOFU,48.4,0.710357,128.013868
TOFU,48.425,0.71053,128.013725
TOFU,48.45,0.710727,128.013615
TOFU,48.475,0.710941,128.013542
TOFU,48.5,0.711158,128.013479
TOFU,48.525,0.71138,128.01344
TOFU,48.55,0.711606,128.013453
TOFU,48.575,0.71183,128.013481
TOFU,48.6,0.712055,128.013509
TOFU,48.625,0.712271,128.013571
TOFU,48.65,0.712465,128.013685
TOFU,48.675,0.712625,128.013843
TOFU,48.7,0.712755,128.014027
TOFU,48.725,0.712883,128.014212
TOFU,48.75,0.713012,128.014396
TOFU,48.775,0.713141,128.014581
TOFU,48.8,0.71327,128.014765
TOFU,48.825,0.713414,128.014938
TOFU,48.85,0.713583,128.015088
TOFU,48.875,0.713771,128.015213
TOFU,48.9,0.713961,128.015335
TOFU,48.925,0.714151,128.015457
TOFU,48.95,0.714337,128.015584
TOFU,48.975,0.714504,128.015736
TOFU,49.0,0.714645,128.01591
TOFU,49.025,0.714762,128.016103
TOFU,49.05,0.714873,128.016298
TOFU,49.075,0.714899,128.016518
TOFU,49.1,0.714809,128.016723
TOFU,49.125,0.714625,128.016846
TOFU,49.15,0.714401,128.016878
TOFU,49.175,0.714177,128.016907
TOFU,49.2,0.713953,128.016936
TOFU,49.225,0.713729,128.016966
TOFU,49.25,0.713539,128.01708
TOFU,49.275,0.713423,128.017273
TOFU,49.3,0.713308,128.017466
TOFU,49.325,0.713194,128.01766
TOFU,49.35,0.7131,128.017863
TOFU,49.375,0.713128,128.018082
TOFU,49.4,0.71328,128.018244
TOFU,49.425,0.713495,128.018308
TOFU,49.45,0.713716,128.018359
TOFU,49.475,0.713937,128.018403
TOFU,49.5,0.714161,128.018436
TOFU,49.525,0.714386,128.018458
TOFU,49.55,0.714612,128.018476
TOFU,49.575,0.714836,128.018499
TOFU,49.6,0.715061,128.018528
TOFU,49.625,0.715286,128.018551
TOFU,49.65,0.715512,128.018549
TOFU,49.675,0.715735,128.018518
TOFU,49.7,0.715954,128.01846
TOFU,49.725,0.716163,128.018375
TOFU,49.75,0.716368,128.01828
TOFU,49.775,0.716576,128.018194
TOFU,49.8,0.716801,128.018184
TOFU,49.825,0.71701,128.018264
TOFU,49.85,0.71717,128.018421
TOFU,49.875,0.717275,128.01862
TOFU,49.9,0.717377,128.01882
TOFU,49.925,0.717479,128.019021
TOFU,49.95,0.717581,128.019221
TOFU,49.975,0.717691,128.019417
TOFU,50.0,0.717843,128.019582
TOFU,50.025,0.718032,128.019705
TOFU,50.05,0.718246,128.019776
TOFU,50.075,0.718471,128.019791
TOFU,50.1,0.718697,128.019777
TOFU,50.125,0.718923,128.019762
TOFU,50.15,0.719148,128.019748
TOFU,50.175,0.719374,128.019734
TOFU,50.2,0.7196,128.019725
TOFU,50.225,0.719794,128.019829
TOFU,50.25,0.719865,128.020037
TOFU,50.275,0.719788,128.020246
TOFU,50.3,0.719685,128.020447
TOFU,50.325,0.719583,128.020647
TOFU,50.35,0.719481,128.020847
TOFU,50.375,0.719412,128.02106
TOFU,50.4,0.719431,128.021282
TOFU,50.425,0.719537,128.021479
TOFU,50.45,0.719712,128.021619
TOFU,50.475,0.719919,128.02171
TOFU,50.5,0.720126,128.021799
TOFU,50.525,0.720334,128.021889
TOFU,50.55,0.720537,128.021986
TOFU,50.575,0.720726,128.022109
TOFU,50.6,0.720896,128.022258
TOFU,50.625,0.721058,128.022413
TOFU,50.65,0.721244,128.022541
TOFU,50.675,0.72137,128.022723
TOFU,50.7,0.721354,128.022943
TOFU,50.725,0.721234,128.023133
TOFU,50.75,0.721153,128.023339
TOFU,50.775,0.721205,128.023556
TOFU,50.8,0.721283,128.023767
TOFU,50.825,0.721361,128.023978
TOFU,50.85,0.72144,128.024189
TOFU,50.875,0.721518,128.024399
TOFU,50.9,0.721619,128.0246
TOFU,50.925,0.721763,128.024772
TOFU,50.95,0.721925,128.024929
TOFU,50.975,0.722087,128.025086
TOFU,51.0,0.722249,128.025243
TOFU,51.025,0.72241,128.0254
TOFU,51.05,0.722572,128.025557
TOFU,51.075,0.722749,128.025693
TOFU,51.1,0.722974,128.025703
TOFU,51.125,0.7232,128.025694
TOFU,51.15,0.723426,128.025687
TOFU,51.175,0.72365,128.02571
TOFU,51.2,0.723867,128.025772
TOFU,51.225,0.724069,128.025872
TOFU,51.25,0.72425,128.026007
TOFU,51.275,0.724421,128.026154
TOFU,51.3,0.724595,128.026297
TOFU,51.325,0.724802,128.026386
TOFU,51.35,0.725026,128.02641
TOFU,51.375,0.725252,128.026424
TOFU,51.4,0.725474,128.026465
TOFU,51.425,0.725686,128.026542
TOFU,51.45,0.725885,128.026648
TOFU,51.475,0.726082,128.026759
TOFU,51.5,0.726279,128.02687
TOFU,51.525,0.726476,128.026981
TOFU,51.55,0.726672,128.027092
TOFU,51.575,0.726862,128.027213
TOFU,51.6,0.727021,128.027373
TOFU,51.625,0.727139,128.027564
TOFU,51.65,0.727241,128.027764
TOFU,51.675,0.727355,128.027958
TOFU,51.7,0.727514,128.028117
TOFU,51.725,0.727708,128.02823
TOFU,51.75,0.72792,128.02831
TOFU,51.775,0.728135,128.028377
TOFU,51.8,0.728358,128.028352
TOFU,51.825,0.728543,128.028228
TOFU,51.85,0.728649,128.028032
TOFU,51.875,0.728717,128.027818
TOFU,51.9,0.728872,128.027659
TOFU,51.925,0.729087,128.027597
TOFU,51.95,0.729308,128.027639
TOFU,51.975,0.729526,128.0277
TOFU,52.0,0.729723,128.027808
TOFU,52.025,0.729875,128.027973
TOFU,52.05,0.729971,128.028176
TOFU,52.075,0.729996,128.028396
TOFU,52.1,0.729892,128.028591
TOFU,52.125,0.729708,128.028721
TOFU,52.15,0.72954,128.02887
TOFU,52.175,0.729441,128.029071
TOFU,52.2,0.729383,128.029288
TOFU,52.225,0.729325,128.029505
TOFU,52.25,0.729267,128.029722
TOFU,52.275,0.729247,128.029943
TOFU,52.3,0.729361,128.030133
TOFU,52.325,0.729566,128.030217
TOFU,52.35,0.729792,128.030199
TOFU,52.375,0.730017,128.030179
TOFU,52.4,0.730241,128.030202
TOFU,52.425,0.73045,128.030287
TOFU,52.45,0.730626,128.030427
TOFU,52.475,0.730755,128.03061
TOFU,52.5,0.730849,128.030814
TOFU,52.525,0.730944,128.031018
TOFU,52.55,0.731047,128.031218
TOFU,52.575,0.73116,128.031413
TOFU,52.6,0.731285,128.0316
TOFU,52.625,0.731455,128.031746
TOFU,52.65,0.731662,128.031834
TOFU,52.675,0.731887,128.031854
TOFU,52.7,0.732106,128.031805
TOFU,52.725,0.732312,128.03171
TOFU,52.75,0.732516,128.031615
TOFU,52.775,0.732721,128.031519
TOFU,52.8,0.732926,128.031424
TOFU,52.825,0.733148,128.031391
TOFU,52.85,0.733363,128.031453
TOFU,52.875,0.733552,128.031577
TOFU,52.9,0.733739,128.031704
TOFU,52.925,0.733902,128.031858
TOFU,52.95,0.734027,128.032045
TOFU,52.975,0.734107,128.032255
TOFU,53.0,0.734213,128.03245
TOFU,53.025,0.734401,128.032571
TOFU,53.05,0.734624,128.032607
TOFU,53.075,0.734848,128.032634
TOFU,53.1,0.735072,128.032667
TOFU,53.125,0.735292,128.032717
TOFU,53.15,0.735513,128.032767
TOFU,53.175,0.735737,128.032789
TOFU,53.2,0.735964,128.032791
TOFU,53.225,0.736181,128.032848
TOFU,53.25,0.736389,128.032935
TOFU,53.275,0.736591,128.033036
TOFU,53.3,0.736739,128.033204
TOFU,53.325,0.736891,128.033369
TOFU,53.35,0.737094,128.033468
TOFU,53.375,0.737284,128.033589
TOFU,53.4,0.737444,128.033747
TOFU,53.425,0.737598,128.03391
TOFU,53.45,0.737799,128.034012
TOFU,53.475,0.73801,128.034089
TOFU,53.5,0.738234,128.034072
TOFU,53.525,0.738426,128.033956
TOFU,53.55,0.738566,128.033782
TOFU,53.575,0.738621,128.033566
TOFU,53.6,0.738602,128.033342
TOFU,53.625,0.73858,128.033119
TOFU,53.65,0.738557,128.032895
TOFU,53.675,0.738534,128.032672
TOFU,53.7,0.738506,128.032449
TOFU,53.725,0.738456,128.03223
TOFU,53.75,0.738383,128.032017
TOFU,53.775,0.738302,128.031808
TOFU,53.8,0.738203,128.031607
TOFU,53.825,0.738037,128.031456
TOFU,53.85,0.737851,128.031328
TOFU,53.875,0.737678,128.031184
TOFU,53.9,0.737558,128.030995
TOFU,53.925,0.737503,128.030778
TOFU,53.95,0.737489,128.030554
TOFU,53.975,0.737469,128.03033
TOFU,54.0,0.737444,128.030107
TOFU,54.025,0.737536,128.029914
TOFU,54.05,0.737756,128.029887
TOFU,54.075,0.737968,128.029962
TOFU,54.1,0.738147,128.030098
TOFU,54.125,0.738325,128.030237
TOFU,54.15,0.738504,128.030375
TOFU,54.175,0.738693,128.030497
TOFU,54.2,0.738891,128.030606
TOFU,54.225,0.739089,128.030714
TOFU,54.25,0.739287,128.030822
TOFU,54.275,0.739484,128.030934
TOFU,54.3,0.739663,128.031071
TOFU,54.325,0.739828,128.031224
TOFU,54.35,0.739994,128.031376
TOFU,54.375,0.740189,128.031489
TOFU,54.4,0.74041,128.031532
TOFU,54.425,0.740635,128.031549
TOFU,54.45,0.740832,128.03145
TOFU,54.475,0.740923,128.031247
TOFU,54.5,0.741041,128.03106
TOFU,54.525,0.741257,128.031017
TOFU,54.55,0.741453,128.031126
TOFU,54.575,0.74164,128.031251
TOFU,54.6,0.741845,128.031339
TOFU,54.625,0.742059,128.031281
TOFU,54.65,0.742189,128.031102
TOFU,54.675,0.742281,128.030896
TOFU,54.7,0.7424,128.030706
TOFU,54.725,0.742552,128.03054
TOFU,54.75,0.742707,128.030376
TOFU,54.775,0.742834,128.030191
TOFU,54.8,0.742931,128.029988
TOFU,54.825,0.743021,128.029782
TOFU,54.85,0.743111,128.029576
TOFU,54.875,0.743181,128.029362
TOFU,54.9,0.743241,128.029146
TOFU,54.925,0.743402,128.028998
TOFU,54.95,0.743619,128.029024
TOFU,54.975,0.743752,128.029202
TOFU,55.0,0.743852,128.029403
TOFU,55.025,0.743952,128.029604
TOFU,55.05,0.744052,128.029806
TOFU,55.075,0.744153,128.030007
TOFU,55.1,0.744253,128.030209
TOFU,55.125,0.744353,128.03041
TOFU,55.15,0.744453,128.030611
TOFU,55.175,0.744553,128.030813
TOFU,55.2,0.744658,128.031012
TOFU,55.225,0.744782,128.0312
TOFU,55.25,0.744913,128.031383
TOFU,55.275,0.745045,128.031566
TOFU,55.3,0.745183,128.031743
TOFU,55.325,0.745333,128.031911
TOFU,55.35,0.745514,128.032045
TOFU,55.375,0.745724,128.032126
TOFU,55.4,0.74593,128.032219
TOFU,55.425,0.746123,128.032336
TOFU,55.45,0.746306,128.032468
TOFU,55.475,0.746504,128.032577
TOFU,55.5,0.746713,128.032663
TOFU,55.525,0.746919,128.032755
TOFU,55.55,0.747115,128.032867
TOFU,55.575,0.74731,128.03298
TOFU,55.6,0.747505,128.033094
TOFU,55.625,0.747685,128.033229
TOFU,55.65,0.747819,128.033408
TOFU,55.675,0.747852,128.033628
TOFU,55.7,0.747827,128.033851
TOFU,55.725,0.747931,128.034043
TOFU,55.75,0.748111,128.034179
TOFU,55.775,0.748291,128.034314
TOFU,55.8,0.748472,128.03445
TOFU,55.825,0.748652,128.034586
TOFU,55.85,0.748832,128.034721
TOFU,55.875,0.748963,128.034902
TOFU,55.9,0.748993,128.035122
TOFU,55.925,0.748932,128.035338
TOFU,55.95,0.74897,128.035551
TOFU,55.975,0.749165,128.035649
TOFU,56.0,0.749386,128.035604
TOFU,56.025,0.749607,128.035553
TOFU,56.05,0.749827,128.035502
TOFU,56.075,0.750047,128.035451
TOFU,56.1,0.750267,128.035399
TOFU,56.125,0.750487,128.035348
TOFU,56.15,0.750693,128.035261
TOFU,56.175,0.75083,128.035083
TOFU,56.2,0.750969,128.034907
TOFU,56.225,0.751156,128.034782
TOFU,56.25,0.751373,128.034725
TOFU,56.275,0.751599,128.034736
TOFU,56.3,0.751824,128.034758
TOFU,56.325,0.752045,128.034715
TOFU,56.35,0.752267,128.034673
TOFU,56.375,0.752492,128.034661
TOFU,56.4,0.752718,128.034678
TOFU,56.425,0.752943,128.034699
TOFU,56.45,0.753167,128.03473
TOFU,56.475,0.753385,128.03479
TOFU,56.5,0.753594,128.034874
TOFU,56.525,0.753803,128.03496
TOFU,56.55,0.754012,128.035047
TOFU,56.575,0.754221,128.035132
TOFU,56.6,0.754432,128.035213
TOFU,56.625,0.754644,128.035291
TOFU,56.65,0.754857,128.035367
TOFU,56.675,0.755058,128.03547
TOFU,56.7,0.755243,128.035598
TOFU,56.725,0.755435,128.035717
TOFU,56.75,0.755635,128.035821
TOFU,56.775,0.755807,128.035966
TOFU,56.8,0.755968,128.036124
TOFU,56.825,0.756135,128.036275
TOFU,56.85,0.756353,128.036294
TOFU,56.875,0.756537,128.036166
TOFU,56.9,0.756711,128.036022
TOFU,56.925,0.756884,128.035878
TOFU,56.95,0.757048,128.035723
TOFU,56.975,0.757143,128.035521
TOFU,57.0,0.757202,128.035304
TOFU,57.025,0.757262,128.035088
TOFU,57.05,0.757353,128.034884
TOFU,57.075,0.757526,128.034742
TOFU,57.1,0.757744,128.034691
TOFU,57.125,0.757965,128.034736
TOFU,57.15,0.758177,128.034813
TOFU,57.175,0.758361,128.034941
TOFU,57.2,0.758507,128.035112
TOFU,57.225,0.758644,128.035292
TOFU,57.25,0.75878,128.035471
TOFU,57.275,0.758917,128.035649
TOFU,57.3,0.759063,128.035821
TOFU,57.325,0.759223,128.03598
TOFU,57.35,0.759395,128.036125
TOFU,57.375,0.759579,128.036255
TOFU,57.4,0.759774,128.03637
TOFU,57.425,0.759977,128.036468
TOFU,57.45,0.760187,128.036551
TOFU,57.475,0.760402,128.036623
TOFU,57.5,0.760619,128.036685
TOFU,57.525,0.760839,128.036735
TOFU,57.55,0.761061,128.036781
TOFU,57.575,0.761282,128.036825
TOFU,57.6,0.761505,128.036863
TOFU,57.625,0.761729,128.036894
TOFU,57.65,0.761954,128.03692
TOFU,57.675,0.762179,128.036939
TOFU,57.7,0.762405,128.036952
TOFU,57.725,0.762631,128.036965
TOFU,57.75,0.762857,128.036978
TOFU,57.775,0.763083,128.036984
TOFU,57.8,0.763307,128.036955
TOFU,57.825,0.763523,128.03689
TOFU,57.85,0.763726,128.036793
TOFU,57.875,0.763879,128.036629
TOFU,57.9,0.763988,128.036432
TOFU,57.925,0.764076,128.036226
TOFU,57.95,0.764141,128.036011
TOFU,57.975,0.764193,128.035792
TOFU,58.0,0.764244,128.035573
TOFU,58.025,0.764319,128.035363
TOFU,58.05,0.764502,128.035238
TOFU,58.075,0.764725,128.035203
TOFU,58.1,0.764949,128.03517
TOFU,58.125,0.765171,128.035192
TOFU,58.15,0.765342,128.035334
TOFU,58.175,0.765432,128.035539
TOFU,58.2,0.76552,128.035746
TOFU,58.225,0.765617,128.035949
TOFU,58.25,0.765715,128.036151
TOFU,58.275,0.765814,128.036354
TOFU,58.3,0.765916,128.036554
TOFU,58.325,0.766041,128.036741
TOFU,58.35,0.766189,128.036911
TOFU,58.375,0.766357,128.03706
TOFU,58.4,0.766544,128.037187
TOFU,58.425,0.766753,128.037268
TOFU,58.45,0.766963,128.037201
TOFU,58.475,0.767075,128.037011
TOFU,58.5,0.767053,128.036789
TOFU,58.525,0.766979,128.036577
TOFU,58.55,0.766863,128.036385
TOFU,58.575,0.766725,128.036207
TOFU,58.6,0.766587,128.036029
TOFU,58.625,0.766449,128.035851
TOFU,58.65,0.766311,128.035673
TOFU,58.675,0.766223,128.03547
TOFU,58.7,0.766273,128.035255
TOFU,58.725,0.766426,128.03509
TOFU,58.75,0.766605,128.034954
TOFU,58.775,0.76682,128.03489
TOFU,58.8,0.767046,128.034883
TOFU,58.825,0.767272,128.034878
TOFU,58.85,0.767498,128.034874
TOFU,58.875,0.767724,128.034868
TOFU,58.9,0.76795,128.034849
TOFU,58.925,0.768172,128.034811
TOFU,58.95,0.768396,128.034788
TOFU,58.975,0.768611,128.034853
TOFU,59.0,0.768784,128.034997
TOFU,59.025,0.768938,128.035161
TOFU,59.05,0.769071,128.035342
TOFU,59.075,0.769181,128.035538
TOFU,59.1,0.769287,128.035737
TOFU,59.125,0.769393,128.035935
TOFU,59.15,0.769499,128.036134
TOFU,59.175,0.769629,128.036316
TOFU,59.2,0.76983,128.036414
TOFU,59.225,0.770043,128.036489
TOFU,59.25,0.770261,128.036549
TOFU,59.275,0.770486,128.036564
TOFU,59.3,0.770712,128.036567
TOFU,59.325,0.770915,128.036659
TOFU,59.35,0.771092,128.0368
TOFU,59.375,0.771268,128.036941
TOFU,59.4,0.771445,128.037081
TOFU,59.425,0.771624,128.037217
TOFU,59.45,0.771806,128.037351
TOFU,59.475,0.77199,128.037481
TOFU,59.5,0.772183,128.037598
TOFU,59.525,0.772385,128.037699
TOFU,59.55,0.772592,128.03779
TOFU,59.575,0.7728,128.037879
TOFU,59.6,0.77301,128.037961
TOFU,59.625,0.773225,128.038031
TOFU,59.65,0.773447,128.038065
TOFU,59.675,0.773656,128.037985
TOFU,59.7,0.773849,128.037869
TOFU,59.725,0.774043,128.037753
TOFU,59.75,0.77426,128.037696
TOFU,59.775,0.774479,128.037743
TOFU,59.8,0.774687,128.03783
TOFU,59.825,0.774906,128.037883
TOFU,59.85,0.775127,128.037844
TOFU,59.875,0.775322,128.037732
TOFU,59.9,0.775514,128.037612
TOFU,59.925,0.775705,128.037493
TOFU,59.95,0.775895,128.037371
TOFU,59.975,0.77605,128.037209
TOFU,60.0,0.776143,128.037005
TOFU,60.025,0.776203,128.036788
TOFU,60.05,0.776316,128.036598
TOFU,60.075,0.77651,128.036482
TOFU,60.1,0.77671,128.036377
TOFU,60.125,0.776904,128.036264
TOFU,60.15,0.777066,128.036107
TOFU,60.175,0.777224,128.035946
TOFU,60.2,0.777381,128.035785
TOFU,60.225,0.777557,128.035644
TOFU,60.25,0.777761,128.03555
TOFU,60.275,0.777979,128.035583
TOFU,60.3,0.778114,128.035758
TOFU,60.325,0.778163,128.035976
TOFU,60.35,0.778174,128.0362
TOFU,60.375,0.778185,128.036425
TOFU,60.4,0.778195,128.036649
TOFU,60.425,0.778206,128.036874
TOFU,60.45,0.778258,128.03709
TOFU,60.475,0.77841,128.037253
TOFU,60.5,0.778623,128.037319
TOFU,60.525,0.778842,128.03727
TOFU,60.55,0.779012,128.037125
TOFU,60.575,0.779167,128.036961
TOFU,60.6,0.779322,128.036797
TOFU,60.625,0.779476,128.036633
TOFU,60.65,0.779612,128.036456
TOFU,60.675,0.779617,128.036235
TOFU,60.7,0.779501,128.036044
TOFU,60.725,0.779419,128.035839
TOFU,60.75,0.779483,128.035625
TOFU,60.775,0.779615,128.035444
TOFU,60.8,0.779769,128.03528
TOFU,60.825,0.779968,128.035181
TOFU,60.85,0.780193,128.035197
TOFU,60.875,0.780413,128.035247
TOFU,60.9,0.780627,128.03532
TOFU,60.925,0.78084,128.035395
TOFU,60.95,0.781061,128.035442
TOFU,60.975,0.781285,128.035432
TOFU,61.0,0.781473,128.035312
TOFU,61.025,0.781632,128.035152
TOFU,61.05,0.781793,128.034994
TOFU,61.075,0.781967,128.03485
TOFU,61.1,0.782155,128.034726
TOFU,61.125,0.782366,128.034647
TOFU,61.15,0.782582,128.03458
TOFU,61.175,0.782737,128.034428
TOFU,61.2,0.782746,128.034205
TOFU,61.225,0.782729,128.033981
TOFU,61.25,0.782712,128.033757
TOFU,61.275,0.782784,128.033548
TOFU,61.3,0.782968,128.033423
TOFU,61.325,0.78318,128.033346
TOFU,61.35,0.783375,128.033234
TOFU,61.375,0.783532,128.033073
TOFU,61.4,0.783644,128.032878
TOFU,61.425,0.783745,128.032677
TOFU,61.45,0.78382,128.032466
TOFU,61.475,0.783837,128.032242
TOFU,61.5,0.783792,128.032023
TOFU,61.525,0.783684,128.031827
TOFU,61.55,0.783565,128.031636
TOFU,61.575,0.783446,128.031444
TOFU,61.6,0.783352,128.03124
TOFU,61.625,0.783279,128.031028
TOFU,61.65,0.783244,128.030806
TOFU,61.675,0.783256,128.030582
TOFU,61.7,0.783309,128.030364
TOFU,61.725,0.783436,128.030181
TOFU,61.75,0.783637,128.030084
TOFU,61.775,0.783862,128.030086
TOFU,61.8,0.784088,128.0301
TOFU,61.825,0.784312,128.030079
TOFU,61.85,0.784528,128.030012
TOFU,61.875,0.784725,128.029902
TOFU,61.9,0.78491,128.029773
TOFU,61.925,0.785103,128.029657
TOFU,61.95,0.785318,128.029587
TOFU,61.975,0.785527,128.029502
TOFU,62.0,0.785731,128.029405
TOFU,62.025,0.785873,128.029235
TOFU,62.05,0.785881,128.029015
TOFU,62.075,0.785752,128.028835
TOFU,62.1,0.785542,128.028757
TOFU,62.125,0.785323,128.028701
TOFU,62.15,0.785104,128.028644
TOFU,62.175,0.784888,128.02858
TOFU,62.2,0.784723,128.028431
TOFU,62.225,0.784665,128.028217
TOFU,62.25,0.78473,128.028004
TOFU,62.275,0.784835,128.027805
TOFU,62.3,0.784939,128.027605
TOFU,62.325,0.785044,128.027406
TOFU,62.35,0.785145,128.027206
TOFU,62.375,0.785219,128.026994
TOFU,62.4,0.785257,128.026772
TOFU,62.425,0.785282,128.026549
TOFU,62.45,0.785303,128.026325
TOFU,62.475,0.785322,128.026102
TOFU,62.5,0.785369,128.025882
TOFU,62.525,0.785424,128.025664
TOFU,62.55,0.785511,128.025458
TOFU,62.575,0.785665,128.025295
TOFU,62.6,0.785854,128.025172
TOFU,62.625,0.786064,128.025089
TOFU,62.65,0.786283,128.025034
TOFU,62.675,0.786502,128.024979
TOFU,62.7,0.786722,128.024924
TOFU,62.725,0.786942,128.024876
TOFU,62.75,0.787167,128.024846
TOFU,62.775,0.787392,128.024829
TOFU,62.8,0.787617,128.024847
TOFU,62.825,0.787836,128.024901
TOFU,62.85,0.788055,128.02496
TOFU,62.875,0.78827,128.025028
TOFU,62.9,0.788485,128.025097
TOFU,62.925,0.7887,128.025168
TOFU,62.95,0.788907,128.025258
TOFU,62.975,0.7891,128.025375
TOFU,63.0,0.789282,128.025508
TOFU,63.025,0.789465,128.025641
TOFU,63.05,0.789674,128.025722
TOFU,63.075,0.789898,128.025711
TOFU,63.1,0.790111,128.025635
TOFU,63.125,0.790323,128.025556
TOFU,63.15,0.790534,128.025477
TOFU,63.175,0.790745,128.025397
TOFU,63.2,0.790956,128.025315
TOFU,63.225,0.791166,128.025233
TOFU,63.25,0.791376,128.025149
TOFU,63.275,0.791586,128.025064
TOFU,63.3,0.791794,128.024977
TOFU,63.325,0.792,128.024884
TOFU,63.35,0.792202,128.024784
TOFU,63.375,0.792404,128.024682
TOFU,63.4,0.792605,128.02458
TOFU,63.425,0.792799,128.024464
TOFU,63.45,0.79299,128.024343
TOFU,63.475,0.793197,128.024253
TOFU,63.5,0.793409,128.024175
TOFU,63.525,0.793608,128.024069
TOFU,63.55,0.793781,128.023925
TOFU,63.575,0.793923,128.023751
TOFU,63.6,0.794059,128.023571
TOFU,63.625,0.794194,128.023391
TOFU,63.65,0.794331,128.023212
TOFU,63.675,0.794493,128.023056
TOFU,63.7,0.794684,128.022937
TOFU,63.725,0.794896,128.022861
TOFU,63.75,0.79512,128.022832
TOFU,63.775,0.795346,128.022828
TOFU,63.8,0.795572,128.022814
TOFU,63.825,0.795776,128.022722
TOFU,63.85,0.795927,128.022556
TOFU,63.875,0.796025,128.022354
TOFU,63.9,0.796075,128.022135
TOFU,63.925,0.796117,128.021915
TOFU,63.95,0.796171,128.021697
TOFU,63.975,0.796279,128.0215
TOFU,64.0,0.796437,128.02134
TOFU,64.025,0.796633,128.021229
TOFU,64.05,0.79685,128.021169
TOFU,64.075,0.79707,128.021116
TOFU,64.1,0.79729,128.021062
TOFU,64.125,0.797508,128.021005
TOFU,64.15,0.797713,128.02091
TOFU,64.175,0.797893,128.020776
TOFU,64.2,0.798048,128.020611
TOFU,64.225,0.798185,128.020433
TOFU,64.25,0.798294,128.020237
TOFU,64.275,0.798372,128.020026
TOFU,64.3,0.798417,128.019806
TOFU,64.325,0.798436,128.019582
TOFU,64.35,0.798449,128.019358
TOFU,64.375,0.798443,128.019134
TOFU,64.4,0.798419,128.01891
TOFU,64.425,0.798388,128.018688
TOFU,64.45,0.798356,128.018465
TOFU,64.475,0.798308,128.018246
TOFU,64.5,0.798225,128.018038
TOFU,64.525,0.798114,128.017842
TOFU,64.55,0.798,128.017648
TOFU,64.575,0.797886,128.017453
TOFU,64.6,0.797779,128.017256
TOFU,64.625,0.797712,128.017042
TOFU,64.65,0.79769,128.016819
TOFU,64.675,0.797715,128.016596
TOFU,64.7,0.797786,128.016383
TOFU,64.725,0.797873,128.016176
TOFU,64.75,0.79796,128.015968
TOFU,64.775,0.798,128.015748
TOFU,64.8,0.797962,128.015528
TOFU,64.825,0.797851,128.015333
TOFU,64.85,0.79768,128.015188
TOFU,64.875,0.797489,128.015068
TOFU,64.9,0.797296,128.014951
TOFU,64.925,0.7971,128.014839
TOFU,64.95,0.7969,128.014735
TOFU,64.975,0.7967,128.014629
TOFU,65.0,0.79655,128.014464
TOFU,65.025,0.796496,128.014248
TOFU,65.05,0.796551,128.014032
TOFU,65.075,0.796687,128.013855
TOFU,65.1,0.796885,128.013751
TOFU,65.125,0.797109,128.013746
TOFU,65.15,0.797333,128.013781
TOFU,65.175,0.797558,128.013806
TOFU,65.2,0.797783,128.013818
TOFU,65.225,0.798009,128.013826
TOFU,65.25,0.798235,128.013835
TOFU,65.275,0.798461,128.013843
TOFU,65.3,0.798687,128.013859
TOFU,65.325,0.798908,128.013905
TOFU,65.35,0.799121,128.01398
TOFU,65.375,0.799322,128.014082
TOFU,65.4,0.799508,128.014211
TOFU,65.425,0.799674,128.014362
TOFU,65.45,0.799819,128.014535
TOFU,65.475,0.799938,128.014725
TOFU,65.5,0.800046,128.014923
TOFU,65.525,0.800154,128.01512
TOFU,65.55,0.800262,128.015318
TOFU,65.575,0.80037,128.015515
TOFU,65.6,0.800478,128.015713
TOFU,65.625,0.800607,128.015896
TOFU,65.65,0.800782,128.016037
TOFU,65.675,0.800989,128.016126
TOFU,65.7,0.801213,128.016154
TOFU,65.725,0.801436,128.01612
TOFU,65.75,0.801646,128.016039
TOFU,65.775,0.801856,128.015954
TOFU,65.8,0.802065,128.015869
TOFU,65.825,0.802279,128.015799
TOFU,65.85,0.802502,128.015821
TOFU,65.875,0.802702,128.015926
TOFU,65.9,0.802897,128.016039
TOFU,65.925,0.803096,128.016146
TOFU,65.95,0.803311,128.016213
TOFU,65.975,0.803535,128.016245
TOFU,66.0,0.803759,128.016275
TOFU,66.025,0.803976,128.016339
TOFU,66.05,0.804174,128.016446
TOFU,66.075,0.804359,128.016575
TOFU,66.1,0.804548,128.016698
TOFU,66.125,0.804744,128.016811
TOFU,66.15,0.804946,128.016912
TOFU,66.175,0.805153,128.017002
TOFU,66.2,0.805363,128.017084
TOFU,66.225,0.805574,128.017166
TOFU,66.25,0.805784,128.017249
TOFU,66.275,0.805995,128.017331
TOFU,66.3,0.806205,128.017413
TOFU,66.325,0.806416,128.017495
TOFU,66.35,0.806626,128.017577
TOFU,66.375,0.806822,128.017689
TOFU,66.4,0.806978,128.01785
TOFU,66.425,0.807085,128.018048
TOFU,66.45,0.807133,128.018267
TOFU,66.475,0.807118,128.01849
TOFU,66.5,0.807048,128.018704
TOFU,66.525,0.806976,128.018916
TOFU,66.55,0.80699,128.019138
TOFU,66.575,0.807099,128.019334
TOFU,66.6,0.807162,128.019546
TOFU,66.625,0.807086,128.019754
TOFU,66.65,0.806972,128.019947
TOFU,66.675,0.80694,128.020168
TOFU,66.7,0.806913,128.020391
